Vardas             Pavarde                 ND1       ND2       ND3       ND4       ND5 Egzaminas
Vardas4592             Pavarde4592          1          9          5          4          6
Vardas4593             Pavarde4593          9          8          8          5          2
Vardas4594             Pavarde4594          6          4          8          3          3
Vardas4595             Pavarde4595          6          8          2          3          7
Vardas4596             Pavarde4596          4          9          4          10          5
Vardas4597             Pavarde4597          9          9          3          7          5
Vardas4598             Pavarde4598          4          7          2          5          4
Vardas4599             Pavarde4599          4          6          9          6          6
Vardas4600             Pavarde4600          6          7          2          7          9
Vardas4601             Pavarde4601          10          9          7          6          3
Vardas4602             Pavarde4602          1          8          10          4          4
Vardas4603             Pavarde4603          6          1          8          4          4
Vardas4604             Pavarde4604          10          1          7          5          3
Vardas4605             Pavarde4605          3          1          10          6          7
Vardas4606             Pavarde4606          1          6          6          3          9
Vardas4607             Pavarde4607          9          7          2          6          7
Vardas4608             Pavarde4608          4          5          7          10          7
Vardas4609             Pavarde4609          9          3          6          6          9
Vardas4610             Pavarde4610          3          1          1          4          9
Vardas4611             Pavarde4611          9          5          7          9          2
Vardas4612             Pavarde4612          6          5          3          1          7
Vardas4613             Pavarde4613          3          10          1          7          5
Vardas4614             Pavarde4614          7          8          4          9          6
Vardas4615             Pavarde4615          1          8          10          3          2
Vardas4616             Pavarde4616          5          2          4          5          5
Vardas4617             Pavarde4617          4          2          8          5          3
Vardas4618             Pavarde4618          1          7          9          2          9
Vardas4619             Pavarde4619          6          8          4          3          3
Vardas4620             Pavarde4620          5          4          1          3          2
Vardas4621             Pavarde4621          5          1          3          5          6
Vardas4622             Pavarde4622          8          2          3          7          2
Vardas4623             Pavarde4623          5          6          10          10          8
Vardas4624             Pavarde4624          6          1          7          5          2
Vardas4625             Pavarde4625          8          7          9          2          9
Vardas4626             Pavarde4626          8          3          8          1          10
Vardas4627             Pavarde4627          6          2          10          2          6
Vardas4628             Pavarde4628          4          4          6          5          7
Vardas4629             Pavarde4629          4          1          6          6          5
Vardas4630             Pavarde4630          7          10          10          8          5
Vardas4631             Pavarde4631          4          8          5          10          1
Vardas4632             Pavarde4632          9          9          6          9          8
Vardas4633             Pavarde4633          7          5          3          4          9
Vardas4634             Pavarde4634          9          2          7          9          7
Vardas4635             Pavarde4635          10          9          7          9          9
Vardas4636             Pavarde4636          8          2          4          8          7
Vardas4637             Pavarde4637          2          6          7          9          4
Vardas4638             Pavarde4638          3          10          10          8          1
Vardas4639             Pavarde4639          2          8          4          1          6
Vardas4640             Pavarde4640          10          7          4          2          7
Vardas4641             Pavarde4641          4          3          8          10          5
Vardas4642             Pavarde4642          8          9          1          9          1
Vardas4643             Pavarde4643          10          10          5          8          5
Vardas4644             Pavarde4644          10          9          3          1          3
Vardas4645             Pavarde4645          3          5          9          8          2
Vardas4646             Pavarde4646          1          8          4          7          6
Vardas4647             Pavarde4647          6          10          4          3          1
Vardas4648             Pavarde4648          9          6          5          10          4
Vardas4649             Pavarde4649          7          5          8          5          1
Vardas4650             Pavarde4650          2          8          2          7          10
Vardas4651             Pavarde4651          8          5          3          1          3
Vardas4652             Pavarde4652          4          9          8          9          10
Vardas4653             Pavarde4653          8          5          9          3          3
Vardas4654             Pavarde4654          1          4          9          4          6
Vardas4655             Pavarde4655          5          5          7          9          7
Vardas4656             Pavarde4656          2          3          4          6          1
Vardas4657             Pavarde4657          9          5          10          1          4
Vardas4658             Pavarde4658          2          3          8          9          6
Vardas4659             Pavarde4659          6          10          8          7          9
Vardas4660             Pavarde4660          8          4          7          9          9
Vardas4661             Pavarde4661          5          4          8          6          6
Vardas4662             Pavarde4662          1          10          3          4          9
Vardas4663             Pavarde4663          3          10          6          3          8
Vardas4664             Pavarde4664          9          4          4          10          6
Vardas4665             Pavarde4665          5          2          2          8          1
Vardas4666             Pavarde4666          6          7          5          7          1
Vardas4667             Pavarde4667          7          4          7          1          4
Vardas4668             Pavarde4668          9          10          7          8          2
Vardas4669             Pavarde4669          6          3          4          5          2
Vardas4670             Pavarde4670          1          7          8          7          2
Vardas4671             Pavarde4671          1          6          1          7          9
Vardas4672             Pavarde4672          2          4          7          3          8
Vardas4673             Pavarde4673          10          2          9          4          8
Vardas4674             Pavarde4674          3          3          9          7          8
Vardas4675             Pavarde4675          9          1          9          2          9
Vardas4676             Pavarde4676          4          9          1          10          5
Vardas4677             Pavarde4677          6          10          10          9          7
Vardas4678             Pavarde4678          6          8          2          8          6
Vardas4679             Pavarde4679          1          7          8          1          10
Vardas4680             Pavarde4680          4          3          2          2          2
Vardas4681             Pavarde4681          8          7          6          5          4
Vardas4682             Pavarde4682          6          8          10          7          10
Vardas4683             Pavarde4683          1          5          7          3          10
Vardas4684             Pavarde4684          3          1          6          4          3
Vardas4685             Pavarde4685          3          10          9          10          7
Vardas4686             Pavarde4686          8          9          4          6          1
Vardas4687             Pavarde4687          1          6          9          10          8
Vardas4688             Pavarde4688          6          7          5          4          9
Vardas4689             Pavarde4689          3          1          9          10          6
Vardas4690             Pavarde4690          10          6          7          8          6
Vardas4691             Pavarde4691          10          8          5          9          9
Vardas4692             Pavarde4692          5          8          5          9          1
Vardas4693             Pavarde4693          5          9          3          6          10
Vardas4694             Pavarde4694          3          2          6          8          4
Vardas4695             Pavarde4695          5          6          7          2          2
Vardas4696             Pavarde4696          3          9          9          7          2
Vardas4697             Pavarde4697          9          6          5          5          7
Vardas4698             Pavarde4698          2          2          6          7          3
Vardas4699             Pavarde4699          3          8          4          3          10
Vardas4700             Pavarde4700          8          5          5          7          8
Vardas4701             Pavarde4701          7          8          10          8          3
Vardas4702             Pavarde4702          7          10          3          2          2
Vardas4703             Pavarde4703          7          2          3          8          1
Vardas4704             Pavarde4704          7          4          3          7          2
Vardas4705             Pavarde4705          10          4          10          9          5
Vardas4706             Pavarde4706          4          3          8          6          4
Vardas4707             Pavarde4707          8          8          6          5          2
Vardas4708             Pavarde4708          1          6          5          5          10
Vardas4709             Pavarde4709          9          6          4          3          2
Vardas4710             Pavarde4710          2          2          3          5          8
Vardas4711             Pavarde4711          6          7          8          8          1
Vardas4712             Pavarde4712          2          6          4          1          9
Vardas4713             Pavarde4713          10          7          2          5          3
Vardas4714             Pavarde4714          9          1          10          3          4
Vardas4715             Pavarde4715          7          7          7          4          4
Vardas4716             Pavarde4716          3          8          8          1          3
Vardas4717             Pavarde4717          4          6          1          5          6
Vardas4718             Pavarde4718          4          4          5          6          2
Vardas4719             Pavarde4719          2          4          8          3          2
Vardas4720             Pavarde4720          10          10          8          10          8
Vardas4721             Pavarde4721          8          5          5          5          6
Vardas4722             Pavarde4722          5          4          10          4          7
Vardas4723             Pavarde4723          1          1          8          9          5
Vardas4724             Pavarde4724          8          10          7          6          1
Vardas4725             Pavarde4725          1          9          7          1          8
Vardas4726             Pavarde4726          4          1          7          8          6
Vardas4727             Pavarde4727          5          6          3          10          9
Vardas4728             Pavarde4728          8          1          4          8          6
Vardas4729             Pavarde4729          3          7          9          4          1
Vardas4730             Pavarde4730          3          4          3          4          3
Vardas4731             Pavarde4731          10          7          3          7          4
Vardas4732             Pavarde4732          6          1          10          5          7
Vardas4733             Pavarde4733          10          2          5          3          8
Vardas4734             Pavarde4734          5          7          3          8          6
Vardas4735             Pavarde4735          7          4          1          2          9
Vardas4736             Pavarde4736          4          10          10          5          1
Vardas4737             Pavarde4737          10          3          8          4          1
Vardas4738             Pavarde4738          9          2          7          2          8
Vardas4739             Pavarde4739          4          3          2          4          5
Vardas4740             Pavarde4740          5          8          7          4          8
Vardas4741             Pavarde4741          3          3          7          1          7
Vardas4742             Pavarde4742          5          10          8          5          6
Vardas4743             Pavarde4743          6          4          6          3          1
Vardas4744             Pavarde4744          4          7          9          8          7
Vardas4745             Pavarde4745          1          8          7          8          4
Vardas4746             Pavarde4746          3          5          8          2          1
Vardas4747             Pavarde4747          5          10          6          5          4
Vardas4748             Pavarde4748          2          2          9          7          5
Vardas4749             Pavarde4749          2          6          8          2          5
Vardas4750             Pavarde4750          5          3          10          10          5
Vardas4751             Pavarde4751          7          7          9          4          8
Vardas4752             Pavarde4752          7          5          2          8          9
Vardas4753             Pavarde4753          1          6          5          10          7
Vardas4754             Pavarde4754          10          7          8          3          2
Vardas4755             Pavarde4755          10          5          5          7          10
Vardas4756             Pavarde4756          1          6          6          8          7
Vardas4757             Pavarde4757          8          4          9          1          1
Vardas4758             Pavarde4758          4          9          3          9          8
Vardas4759             Pavarde4759          3          4          8          2          6
Vardas4760             Pavarde4760          4          1          3          4          8
Vardas4761             Pavarde4761          4          2          10          2          7
Vardas4762             Pavarde4762          7          8          6          7          3
Vardas4763             Pavarde4763          9          2          10          6          5
Vardas4764             Pavarde4764          9          5          3          9          4
Vardas4765             Pavarde4765          3          4          4          2          10
Vardas4766             Pavarde4766          4          2          7          1          3
Vardas4767             Pavarde4767          7          3          2          4          9
Vardas4768             Pavarde4768          6          8          8          7          1
Vardas4769             Pavarde4769          5          9          1          6          2
Vardas4770             Pavarde4770          6          5          10          9          7
Vardas4771             Pavarde4771          1          8          7          5          8
Vardas4772             Pavarde4772          9          4          10          5          6
Vardas4773             Pavarde4773          5          7          1          6          2
Vardas4774             Pavarde4774          6          4          1          3          5
Vardas4775             Pavarde4775          3          3          2          2          4
Vardas4776             Pavarde4776          10          8          2          4          10
Vardas4777             Pavarde4777          1          2          1          4          2
Vardas4778             Pavarde4778          5          5          1          8          8
Vardas4779             Pavarde4779          8          1          8          9          2
Vardas4780             Pavarde4780          2          8          6          5          10
Vardas4781             Pavarde4781          9          9          3          5          7
Vardas4782             Pavarde4782          8          4          6          1          4
Vardas4783             Pavarde4783          7          1          7          9          8
Vardas4784             Pavarde4784          9          5          9          2          8
Vardas4785             Pavarde4785          2          1          10          3          4
Vardas4786             Pavarde4786          2          2          4          9          1
Vardas4787             Pavarde4787          6          10          8          6          7
Vardas4788             Pavarde4788          7          9          7          6          7
Vardas4789             Pavarde4789          1          5          9          3          9
Vardas4790             Pavarde4790          3          10          5          4          4
Vardas4791             Pavarde4791          1          8          5          2          4
Vardas4792             Pavarde4792          8          2          2          5          6
Vardas4793             Pavarde4793          7          10          6          6          2
Vardas4794             Pavarde4794          9          7          6          2          8
Vardas4795             Pavarde4795          7          2          10          10          6
Vardas4796             Pavarde4796          10          10          2          2          3
Vardas4797             Pavarde4797          7          4          7          1          4
Vardas4798             Pavarde4798          8          10          8          1          10
Vardas4799             Pavarde4799          4          9          8          5          6
Vardas4800             Pavarde4800          8          2          7          6          7
Vardas4801             Pavarde4801          10          8          10          8          7
Vardas4802             Pavarde4802          8          7          10          8          3
Vardas4803             Pavarde4803          2          7          5          6          6
Vardas4804             Pavarde4804          10          5          5          3          2
Vardas4805             Pavarde4805          7          2          1          8          8
Vardas4806             Pavarde4806          6          5          2          7          1
Vardas4807             Pavarde4807          1          2          7          1          9
Vardas4808             Pavarde4808          5          3          3          8          7
Vardas4809             Pavarde4809          1          2          10          3          6
Vardas4810             Pavarde4810          4          2          6          8          4
Vardas4811             Pavarde4811          3          4          1          10          4
Vardas4812             Pavarde4812          8          8          1          5          8
Vardas4813             Pavarde4813          2          6          6          3          4
Vardas4814             Pavarde4814          3          5          1          6          2
Vardas4815             Pavarde4815          7          4          10          4          1
Vardas4816             Pavarde4816          4          9          5          4          10
Vardas4817             Pavarde4817          4          8          5          2          3
Vardas4818             Pavarde4818          4          2          5          9          6
Vardas4819             Pavarde4819          2          8          10          2          10
Vardas4820             Pavarde4820          5          6          1          10          9
Vardas4821             Pavarde4821          8          1          3          7          8
Vardas4822             Pavarde4822          7          10          2          8          2
Vardas4823             Pavarde4823          10          1          8          7          9
Vardas4824             Pavarde4824          3          4          8          6          1
Vardas4825             Pavarde4825          1          8          6          7          7
Vardas4826             Pavarde4826          7          6          3          4          10
Vardas4827             Pavarde4827          9          3          1          2          1
Vardas4828             Pavarde4828          7          8          2          1          6
Vardas4829             Pavarde4829          1          2          2          8          3
Vardas4830             Pavarde4830          8          10          9          7          1
Vardas4831             Pavarde4831          2          3          1          3          7
Vardas4832             Pavarde4832          4          10          9          7          3
Vardas4833             Pavarde4833          10          3          8          1          10
Vardas4834             Pavarde4834          3          3          7          3          3
Vardas4835             Pavarde4835          10          6          7          9          5
Vardas4836             Pavarde4836          1          9          7          2          8
Vardas4837             Pavarde4837          5          3          10          9          1
Vardas4838             Pavarde4838          10          6          10          8          9
Vardas4839             Pavarde4839          1          1          2          10          10
Vardas4840             Pavarde4840          10          8          7          4          10
Vardas4841             Pavarde4841          10          4          1          8          7
Vardas4842             Pavarde4842          4          2          4          1          4
Vardas4843             Pavarde4843          4          9          8          7          5
Vardas4844             Pavarde4844          10          2          4          7          10
Vardas4845             Pavarde4845          4          8          8          4          10
Vardas4846             Pavarde4846          9          2          10          5          6
Vardas4847             Pavarde4847          9          5          6          1          4
Vardas4848             Pavarde4848          9          4          7          7          4
Vardas4849             Pavarde4849          10          10          9          2          6
Vardas4850             Pavarde4850          7          9          4          1          3
Vardas4851             Pavarde4851          6          8          10          6          10
Vardas4852             Pavarde4852          10          5          3          9          4
Vardas4853             Pavarde4853          5          2          3          4          5
Vardas4854             Pavarde4854          8          1          10          7          10
Vardas4855             Pavarde4855          10          9          10          9          3
Vardas4856             Pavarde4856          8          2          1          8          9
Vardas4857             Pavarde4857          4          10          9          2          3
Vardas4858             Pavarde4858          9          7          2          4          7
Vardas4859             Pavarde4859          10          10          7          7          3
Vardas4860             Pavarde4860          8          5          9          10          9
Vardas4861             Pavarde4861          2          1          8          9          3
Vardas4862             Pavarde4862          6          10          10          5          9
Vardas4863             Pavarde4863          7          5          7          10          3
Vardas4864             Pavarde4864          4          10          2          1          4
Vardas4865             Pavarde4865          3          4          6          9          8
Vardas4866             Pavarde4866          2          2          10          10          8
Vardas4867             Pavarde4867          3          1          1          4          2
Vardas4868             Pavarde4868          8          9          9          8          6
Vardas4869             Pavarde4869          3          6          9          9          5
Vardas4870             Pavarde4870          10          5          10          8          8
Vardas4871             Pavarde4871          8          4          1          5          5
Vardas4872             Pavarde4872          10          1          9          3          3
Vardas4873             Pavarde4873          3          1          7          5          10
Vardas4874             Pavarde4874          4          10          5          1          2
Vardas4875             Pavarde4875          6          9          6          8          9
Vardas4876             Pavarde4876          5          2          3          10          8
Vardas4877             Pavarde4877          7          6          4          3          2
Vardas4878             Pavarde4878          3          7          4          4          6
Vardas4879             Pavarde4879          3          3          2          7          5
Vardas4880             Pavarde4880          6          10          8          7          1
Vardas4881             Pavarde4881          10          8          6          5          4
Vardas4882             Pavarde4882          5          9          4          5          2
Vardas4883             Pavarde4883          8          1          9          4          1
Vardas4884             Pavarde4884          8          10          6          6          1
Vardas4885             Pavarde4885          1          5          2          3          6
Vardas4886             Pavarde4886          9          5          3          2          7
Vardas4887             Pavarde4887          2          2          10          8          10
Vardas4888             Pavarde4888          1          6          4          7          7
Vardas4889             Pavarde4889          2          3          8          7          1
Vardas4890             Pavarde4890          6          9          6          9          4
Vardas4891             Pavarde4891          10          7          2          9          3
Vardas4892             Pavarde4892          5          4          6          5          7
Vardas4893             Pavarde4893          8          3          9          3          5
Vardas4894             Pavarde4894          5          3          3          2          9
Vardas4895             Pavarde4895          10          7          8          9          8
Vardas4896             Pavarde4896          3          6          4          3          6
Vardas4897             Pavarde4897          5          10          2          4          10
Vardas4898             Pavarde4898          5          2          5          4          3
Vardas4899             Pavarde4899          4          8          10          3          4
Vardas4900             Pavarde4900          4          5          2          5          9
Vardas4901             Pavarde4901          6          4          6          9          10
Vardas4902             Pavarde4902          1          3          10          2          10
Vardas4903             Pavarde4903          7          10          8          9          1
Vardas4904             Pavarde4904          3          8          8          6          7
Vardas4905             Pavarde4905          9          7          8          9          10
Vardas4906             Pavarde4906          4          8          10          8          6
Vardas4907             Pavarde4907          3          4          6          7          5
Vardas4908             Pavarde4908          2          8          7          2          9
Vardas4909             Pavarde4909          1          7          8          4          6
Vardas4910             Pavarde4910          9          5          4          6          3
Vardas4911             Pavarde4911          1          1          8          9          8
Vardas4912             Pavarde4912          3          5          6          7          7
Vardas4913             Pavarde4913          2          4          1          1          6
Vardas4914             Pavarde4914          9          5          2          7          2
Vardas4915             Pavarde4915          2          9          3          10          7
Vardas4916             Pavarde4916          7          8          1          2          6
Vardas4917             Pavarde4917          3          5          5          1          2
Vardas4918             Pavarde4918          8          5          3          1          6
Vardas4919             Pavarde4919          1          1          7          9          6
Vardas4920             Pavarde4920          4          1          9          4          7
Vardas4921             Pavarde4921          3          4          8          1          4
Vardas4922             Pavarde4922          3          3          1          1          9
Vardas4923             Pavarde4923          7          8          6          4          9
Vardas4924             Pavarde4924          1          4          1          6          9
Vardas4925             Pavarde4925          8          8          2          10          10
Vardas4926             Pavarde4926          9          2          2          2          5
Vardas4927             Pavarde4927          2          6          7          3          9
Vardas4928             Pavarde4928          8          9          6          6          3
Vardas4929             Pavarde4929          1          9          5          9          8
Vardas4930             Pavarde4930          5          8          6          4          5
Vardas4931             Pavarde4931          2          10          3          1          5
Vardas4932             Pavarde4932          1          10          1          2          8
Vardas4933             Pavarde4933          5          2          6          7          7
Vardas4934             Pavarde4934          4          2          4          3          5
Vardas4935             Pavarde4935          4          8          2          7          5
Vardas4936             Pavarde4936          7          5          2          9          9
Vardas4937             Pavarde4937          2          1          10          5          10
Vardas4938             Pavarde4938          6          8          7          10          10
Vardas4939             Pavarde4939          1          6          4          1          6
Vardas4940             Pavarde4940          9          9          4          6          6
Vardas4941             Pavarde4941          6          10          9          4          6
Vardas4942             Pavarde4942          3          8          10          3          2
Vardas4943             Pavarde4943          9          9          5          6          5
Vardas4944             Pavarde4944          9          9          7          2          8
Vardas4945             Pavarde4945          5          4          8          7          3
Vardas4946             Pavarde4946          3          9          8          7          10
Vardas4947             Pavarde4947          6          9          7          9          8
Vardas4948             Pavarde4948          6          4          7          6          7
Vardas4949             Pavarde4949          3          9          3          2          10
Vardas4950             Pavarde4950          10          8          5          3          2
Vardas4951             Pavarde4951          2          5          6          2          1
Vardas4952             Pavarde4952          6          10          9          4          4
Vardas4953             Pavarde4953          8          7          4          9          8
Vardas4954             Pavarde4954          9          10          8          1          4
Vardas4955             Pavarde4955          8          5          10          8          1
Vardas4956             Pavarde4956          2          3          4          6          10
Vardas4957             Pavarde4957          10          3          7          7          3
Vardas4958             Pavarde4958          6          3          3          1          1
Vardas4959             Pavarde4959          9          5          6          4          4
Vardas4960             Pavarde4960          3          4          5          3          2
Vardas4961             Pavarde4961          3          6          3          7          6
Vardas4962             Pavarde4962          9          8          2          10          6
Vardas4963             Pavarde4963          4          8          9          2          2
Vardas4964             Pavarde4964          2          9          9          5          10
Vardas4965             Pavarde4965          1          10          6          8          3
Vardas4966             Pavarde4966          4          8          2          2          5
Vardas4967             Pavarde4967          10          5          5          8          7
Vardas4968             Pavarde4968          1          7          3          1          2
Vardas4969             Pavarde4969          4          5          8          4          7
Vardas4970             Pavarde4970          5          10          1          9          8
Vardas4971             Pavarde4971          6          3          7          8          7
Vardas4972             Pavarde4972          4          4          1          7          7
Vardas4973             Pavarde4973          10          8          10          1          5
Vardas4974             Pavarde4974          1          9          7          6          2
Vardas4975             Pavarde4975          7          4          3          8          1
Vardas4976             Pavarde4976          10          6          6          2          4
Vardas4977             Pavarde4977          2          4          8          10          9
Vardas4978             Pavarde4978          7          9          7          3          7
Vardas4979             Pavarde4979          5          9          3          5          7
Vardas4980             Pavarde4980          9          1          6          3          10
Vardas4981             Pavarde4981          5          2          5          7          10
Vardas4982             Pavarde4982          7          1          1          1          1
Vardas4983             Pavarde4983          10          1          6          10          1
Vardas4984             Pavarde4984          7          9          2          8          9
Vardas4985             Pavarde4985          5          10          10          9          9
Vardas4986             Pavarde4986          5          2          5          1          8
Vardas4987             Pavarde4987          2          6          4          9          7
Vardas4988             Pavarde4988          5          5          7          8          6
Vardas4989             Pavarde4989          8          5          7          8          2
Vardas4990             Pavarde4990          2          6          1          4          7
Vardas4991             Pavarde4991          3          2          1          6          8
Vardas4992             Pavarde4992          9          2          9          8          3
Vardas4993             Pavarde4993          6          1          5          8          4
Vardas4994             Pavarde4994          10          2          4          2          10
Vardas4995             Pavarde4995          8          2          1          9          4
Vardas4996             Pavarde4996          7          1          4          7          4
Vardas4997             Pavarde4997          3          8          10          6          10
Vardas4998             Pavarde4998          6          5          3          10          9
Vardas4999             Pavarde4999          6          3          3          7          6
Vardas5000             Pavarde5000          3          1          6          2          4
Vardas5001             Pavarde5001          6          2          6          7          1
Vardas5002             Pavarde5002          7          3          5          2          7
Vardas5003             Pavarde5003          7          4          3          3          10
Vardas5004             Pavarde5004          5          10          10          2          10
Vardas5005             Pavarde5005          10          8          7          7          1
Vardas5006             Pavarde5006          4          9          4          6          4
Vardas5007             Pavarde5007          6          1          10          6          4
Vardas5008             Pavarde5008          10          2          9          8          5
Vardas5009             Pavarde5009          7          4          6          5          10
Vardas5010             Pavarde5010          6          7          9          4          3
Vardas5011             Pavarde5011          1          5          1          9          5
Vardas5012             Pavarde5012          1          9          2          1          2
Vardas5013             Pavarde5013          3          10          9          8          5
Vardas5014             Pavarde5014          8          9          3          8          6
Vardas5015             Pavarde5015          10          8          8          5          2
Vardas5016             Pavarde5016          2          2          3          5          3
Vardas5017             Pavarde5017          8          2          4          1          6
Vardas5018             Pavarde5018          9          10          3          2          3
Vardas5019             Pavarde5019          8          9          6          2          10
Vardas5020             Pavarde5020          6          4          10          3          9
Vardas5021             Pavarde5021          9          3          9          9          8
Vardas5022             Pavarde5022          4          6          5          9          10
Vardas5023             Pavarde5023          4          10          9          4          5
Vardas5024             Pavarde5024          5          2          6          2          6
Vardas5025             Pavarde5025          6          5          5          9          4
Vardas5026             Pavarde5026          6          2          2          10          5
Vardas5027             Pavarde5027          1          5          8          1          1
Vardas5028             Pavarde5028          7          9          2          7          10
Vardas5029             Pavarde5029          3          7          2          7          3
Vardas5030             Pavarde5030          6          4          3          9          8
Vardas5031             Pavarde5031          2          4          2          7          1
Vardas5032             Pavarde5032          3          8          2          1          5
Vardas5033             Pavarde5033          9          5          10          3          4
Vardas5034             Pavarde5034          7          2          5          7          1
Vardas5035             Pavarde5035          5          9          5          3          10
Vardas5036             Pavarde5036          10          2          7          1          1
Vardas5037             Pavarde5037          9          4          7          2          1
Vardas5038             Pavarde5038          4          5          10          1          10
Vardas5039             Pavarde5039          4          3          1          6          6
Vardas5040             Pavarde5040          4          2          2          7          5
Vardas5041             Pavarde5041          7          3          9          2          8
Vardas5042             Pavarde5042          5          7          7          7          8
Vardas5043             Pavarde5043          1          9          2          5          4
Vardas5044             Pavarde5044          6          1          9          10          2
Vardas5045             Pavarde5045          6          2          5          8          4
Vardas5046             Pavarde5046          9          9          3          6          2
Vardas5047             Pavarde5047          10          5          2          9          8
Vardas5048             Pavarde5048          6          8          9          8          4
Vardas5049             Pavarde5049          8          10          5          7          1
Vardas5050             Pavarde5050          9          1          10          1          2
Vardas5051             Pavarde5051          5          6          9          3          9
Vardas5052             Pavarde5052          1          2          3          1          7
Vardas5053             Pavarde5053          6          9          9          4          1
Vardas5054             Pavarde5054          4          5          8          10          8
Vardas5055             Pavarde5055          8          10          5          8          7
Vardas5056             Pavarde5056          10          6          6          8          1
Vardas5057             Pavarde5057          2          5          10          3          9
Vardas5058             Pavarde5058          6          4          1          3          1
Vardas5059             Pavarde5059          10          5          6          10          2
Vardas5060             Pavarde5060          8          3          3          3          2
Vardas5061             Pavarde5061          4          3          6          6          2
Vardas5062             Pavarde5062          1          3          7          4          10
Vardas5063             Pavarde5063          9          6          3          2          2
Vardas5064             Pavarde5064          6          9          2          5          8
Vardas5065             Pavarde5065          6          5          4          9          7
Vardas5066             Pavarde5066          8          4          8          7          7
Vardas5067             Pavarde5067          4          6          9          3          9
Vardas5068             Pavarde5068          2          2          2          2          5
Vardas5069             Pavarde5069          3          9          6          7          6
Vardas5070             Pavarde5070          5          9          4          2          7
Vardas5071             Pavarde5071          5          5          9          8          10
Vardas5072             Pavarde5072          6          1          10          8          2
Vardas5073             Pavarde5073          8          10          2          4          9
Vardas5074             Pavarde5074          5          7          9          5          1
Vardas5075             Pavarde5075          6          4          9          3          9
Vardas5076             Pavarde5076          6          9          2          6          7
Vardas5077             Pavarde5077          5          7          1          7          6
Vardas5078             Pavarde5078          4          10          8          5          3
Vardas5079             Pavarde5079          4          6          6          9          6
Vardas5080             Pavarde5080          4          8          5          3          1
Vardas5081             Pavarde5081          9          3          1          5          8
Vardas5082             Pavarde5082          2          2          7          1          10
Vardas5083             Pavarde5083          10          8          3          2          1
Vardas5084             Pavarde5084          5          7          5          3          4
Vardas5085             Pavarde5085          6          8          10          6          3
Vardas5086             Pavarde5086          5          2          10          1          5
Vardas5087             Pavarde5087          10          3          3          3          3
Vardas5088             Pavarde5088          1          3          6          8          9
Vardas5089             Pavarde5089          7          9          9          4          5
